Classification Level,Count
Morganella psychrotolerans,15
Streptomyces fragilis,13
Xanthomonas arboricola,22
Neorickettsia risticii (Potomac horse fever agent),17
Acinetobacter baumannii 25569_2,8
Alteromonas marina,16
Streptomyces atrovirens,20
Filifactor alocis,11
Herbaspirillum chlorophenolicum,10
Lactobacillus paracollinoides,28
Dyella marensis,10
Psychrobacter nivimaris,53
Segniliparus rugosus,8
Brachyspira pilosicoli,49
Klebsiella sp. LTGPAF-6F,8
Lactococcus garvieae ATCC 49156,11
Streptomyces carpaticus,15
Leuconostoc mesenteroides subsp. cremoris,19
Streptomyces macrosporeus,18
Fictibacillus gelatini,15
Wautersiella falsenii,13
Archangium disciforme,8
Shigella flexneri K-304,9
Stenotrophomonas acidaminiphila,37
Burkholderia oklahomensis,14
Anoxybacillus amylolyticus,9
Shigella boydii 3594-74,10
Actinobacillus porcitonsillarum,16
Candidatus Phytoplasma solani,86
Arthrospira platensis,8
Vibrio vulnificus CMCP6,9
Micrococcus antarcticus,14
Acinetobacter schindleri,57
Campylobacter mucosalis,9
Escherichia coli DEC7A,11
Ensifer terangae,14
endosymbiont of Ridgeia piscesae,17
Treponema socranskii,17
Bacillus thuringiensis serovar kurstaki,26
Anoxybacillus rupiensis,17
Vibrio cholerae 2740-80,12
Rhodococcus coprophilus,9
Clostridium tertium,20
Cronobacter sakazakii E764,11
Yersinia aleksiciae,17
Clostridium carboxidivorans,9
Streptomyces tendae,42
Haematospirillum jordaniae,13
'Catharanthus roseus' phytoplasma,18
Cellulomonas flavigena,14
Raoultella ornithinolytica B6,8
Nostoc commune,13
Yersinia similis,28
Spiroplasma endosymbiont of Drosophila mojavensis,9
Geobacillus sp. LC300,10
Neisseria meningitidis NM576,8
Micrococcus aloeverae,27
Bacillus sp. 5B6,8
Xanthomonas gardneri,20
Planococcus sp. (in: Bacteria),33
Pelosinus fermentans DSM 17108,10
Rodentibacter ratti,12
Azospirillum lipoferum 4B,8
Natronobacillus azotifigens,9
Variovorax soli,13
Enterobacter sp. MGH 5,9
Acholeplasma laidlawii,29
Actinobacillus lignieresii,11
Clostridium botulinum E1 str. 'BoNT E Beluga',8
Neisseria meningitidis 93003,8
Thiothrix eikelboomii,9
Streptomyces fungicidicus,12
Borrelia parkeri,9
Alistipes finegoldii,12
Klebsiella pneumoniae UCICRE 7,8
Inquilinus limosus,15
Buchnera aphidicola,21
Brevundimonas olei,12
Empedobacter falsenii genomovar 1,11
Escherichia coli HVH 116 (4-6879942),8
Mycoplasma anserisalpingitis,10
Pseudoalteromonas undina,9
Shewanella hafniensis,10
Arthrobacter flavus,20
Banana wilt associated phytoplasma,17
Comamonas kerstersii,15
Solibacillus silvestris StLB046,10
Bacillus kokeshiiformis,22
Clostridium scatologenes,10
[Clostridium] cocleatum,8
Marinobacter maritimus,8
Lancefieldella parvula,16
Tetragenococcus muriaticus,14
Acidithiobacillus ferrivorans,25
Actinomadura bangladeshensis,12
Streptomyces narbonensis,10
Ruminococcus bromii,12
Candidatus Mycoplasma haemozalophi,12
Staphylococcus aureus subsp. aureus str. Newman,8
Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933,8
Shigella flexneri Y,8
Neorhizobium alkalisoli,8
Cupriavidus campinensis,9
Bacillus asahii,22
Candidatus Phytoplasma asteris,16
Haemophilus paraphrohaemolyticus,11
Burkholderia sp. symbiont of Dicranocephalus lateralis,22
symbiont of Nezara viridula,9
Acinetobacter sp. 1179249,8
Enterobacter roggenkampii,31
Enterococcus aquimarinus,8
Loripes lucinalis gill symbiont,8
Alteromonas stellipolaris,21
Olsenella umbonata,10
Prosthecochloris aestuarii,11
Paenibacillus crassostreae,8
Yersinia pestis Pestoides F,12
Enterococcus saccharolyticus,18
Paenibacillus lentimorbus,14
Pseudoclavibacter faecalis,8
Salmonella enterica subsp. enterica serovar Java,10
Olsenella profusa,12
[Pantoea] cedenensis,18
Sanguibacter keddieii,8
Serratia marcescens subsp. sakuensis,15
Edwardsiella piscicida,25
Candidatus Kryptonium thompsoni,13
Lactobacillus amylolyticus,21
Lactobacillus graminis,11
Escherichia coli HVH 193 (4-3331423),8
Streptomyces rutgersensis,9
Borrelia recurrentis,12
Salmonella enterica subsp. enterica serovar Agona,22
Roseburia intestinalis,12
Sphingomonas dokdonensis,14
Empedobacter brevis,11
Streptomyces sporoverrucosus,10
Luteimonas mephitis,11
Nocardiopsis salina,16
Escherichia coli TW11039,8
Micromonospora saelicesensis,18
Escherichia marmotae,16
Holdemania filiformis,10
Bacillus fumarioli,13
Rothia amarae,9
Pseudomonas pachastrellae,17
Porphyromonas canoris,9
Bacillus anthracis str. Turkey32,9
Sporolactobacillus terrae,8
Candidatus Trichorickettsia mobilis,9
Bacillus megaterium DSM 319,9
Psychrobacter namhaensis,10
Shigella sonnei 3226-85,12
Sphingopyxis alaskensis,18
Stenotrophomonas tumulicola,13
Lactobacillus lindneri,17
Veillonella atypica,13
Streptomyces griseoflavus,16
Burkholderia diffusa,24
Turicibacter sp. H121,9
Bacteroides finegoldii,8
Paenibacillus polymyxa E681,11
Rothia endophytica,8
Prevotella copri,8
Acinetobacter sp. 259052,8
Treponema vincentii,23
Bacillus korlensis,13
Maribacter dokdonensis,10
Dietzia natronolimnaea,29
Streptococcus urinalis,9
Blueberry stunt phytoplasma,11
Bacillus megaterium Q3,13
Nocardioides albus,26
Saccharomonospora azurea,10
Peptoniphilus asaccharolyticus,11
Lactobacillus rossiae,42
Myroides marinus,8
[Actinobacillus] rossii,22
Acetobacter lovaniensis,26
Blautia hydrogenotrophica,9
Paraprevotella xylaniphila,8
Enterococcus caccae,8
Clostridium pasteurianum DSM 525 = ATCC 6013,37
Bacillus coagulans 2-6,8
Ureibacillus thermophilus,10
Sporosarcina koreensis,15
Pseudovibrio denitrificans,24
Telluria mixta,10
Psychrobacter marincola,10
Aeromonas salmonicida subsp. pectinolytica 34mel,9
Planomicrobium glaciei,14
Acinetobacter baumannii TG22194,8
Bacillus novalis,14
Lentzea albidocapillata subsp. violacea,11
Streptococcus minor,20
Providencia alcalifaciens,54
Burkholderia latens,8
Vibrio parahaemolyticus 949,11
Geobacter bemidjiensis,8
Shewanella upenei,8
Rhodococcus kroppenstedtii,11
Mannheimia glucosida,15
Helicobacter hepaticus,8
Pelomonas saccharophila,13
Staphylococcus stepanovicii,9
Ochrobactrum grignonense,11
Lactobacillus acetotolerans,9
Streptomyces alboflavus,12
Candidatus Stammerula tephritidis,11
Clavibacter nebraskensis,17
Escherichia coli DEC6E,11
Vibrio cyclitrophicus FF75,11
Thalassospira profundimaris,15
Gemella sanguinis,10
Vibrio nigripulchritudo,14
Paenibacillus swuensis,11
Shewanella aquimarina,8
Enterococcus raffinosus,19
Buttiauxella noackiae,11
Erysipelothrix tonsillarum,8
Streptococcus alactolyticus,22
Sediminicola luteus,8
Cronobacter dublinensis subsp. lausannensis LMG 23824,12
Pseudomonas coleopterorum,9
Salmonella enterica subsp. enterica serovar Bredeney,12
Pseudomonas salomonii,16
Lentimicrobium saccharophilum,9
Chlamydia felis,8
Novosphingobium pentaromativorans,9
Kocuria turfanensis,19
Pseudoalteromonas atlantica,25
Microbotryum violaceum,8
Pseudomonas granadensis,34
Bacillus sp. FJAT-22090,9
Psychrobacter fozii,16
Pandoraea norimbergensis,9
Brachyspira hampsonii,12
Lelliottia nimipressuralis,25
Vibrio nereis,9
Citrobacter freundii complex sp. CFNIH4,8
Shewanella sp. Pdp11,8
[Clostridium] saccharogumia,8
Komagataeibacter intermedius,41
Paenibacillus thiaminolyticus,14
Sphingomonas aquatilis,11
Clostridioides difficile P68,8
Klebsiella michiganensis,72
Advenella incenata,12
Virgibacillus dokdonensis,23
Williamsia serinedens,11
Lactococcus lactis subsp. hordniae,17
Apricot chlorotic leafroll phytoplasma,8
Paenibacillus sp. CAA11,12
Trichormus variabilis,10
Streptomyces costaricanus,14
Staphylococcus delphini,14
Vibrio breoganii,13
Halomonas utahensis,8
Pyxidicoccus fallax,8
Bacillus subtilis subsp. subtilis str. RO-NN-1,8
Nocardia pseudobrasiliensis,8
Clostridium saccharoperbutylacetonicum N1-4(HMT),10
Saccharopolyspora rectivirgula,9
Solibacillus isronensis,13
Cupriavidus taiwanensis,56
Paraburkholderia phenazinium,27
Clostridium drakei,11
Streptomyces massasporeus,10
Brevibacillus thermoruber PM1,9
Clostridium acetobutylicum DSM 1731,9
Achromobacter spanius,31
Granulicatella adiacens,15
Staphylococcus simulans,76
Mesorhizobium mediterraneum,40
Streptomyces atroolivaceus,17
Lonsdalea populi,9
Streptococcus pneumoniae TIGR4,12
Halomonas neptunia,10
Salmonella enterica subsp. enterica serovar Anatum str.,58
Listeria grayi,14
Burkholderia pseudomallei MSHR5858,9
Bacteroides paurosaccharolyticus,8
Chlorobium phaeovibrioides,8
Vibrio antiquarius,11
Streptomyces thinghirensis,10
Cronobacter muytjensii,22
Paenarthrobacter ureafaciens,11
Marinilactibacillus piezotolerans,16
Bordetella trematum,14
Polygonibacillus indicireducens,11
Aeromonas media WS,11
Roseovarius nubinhibens,8
Burkholderia cepacia ATCC 25416,14
Bilophila wadsworthia,13
Singulisphaera sp. GP187,8
Burkholderia metallica,19
Streptococcus infantarius,41
Brucella suis bv. 2,13
Bacillus cereus NC7401,8
Clostridium perfringens D str. JGS1721,14
Campylobacter sputorum,47
Bacillus horti,9
Serratia odorifera,14
Pseudomonas syringae pv. coriandricola,14
Psychrobacter urativorans,8
Victivallis vadensis,8
Escherichia coli O157:H7 str. EC4076,8
Chelatococcus daeguensis,9
Bacillus sp. JS,8
Gemella haemolysans,17
Clostridium perfringens NCTC 8239,14
Klebsiella michiganensis HKOPL1,8
Haemophilus influenzae 86-028NP,11
Salmonella enterica subsp. enterica serovar Aqua str. NVSL2001,8
Geobacillus sp. Y4.1MC1,10
Aerococcus sanguinicola,11
Escherichia coli DEC2C,10
Schaalia funkei,12
Bacillus sporothermodurans,24
Porphyromonas asaccharolytica,13
Streptomyces angustmyceticus,13
Gordonibacter pamelaeae,16
Granulibacter bethesdensis,22
Pseudoalteromonas sp. S8-38,8
Streptococcus halichoeri,8
Vibrio hepatarius,16
Brevibacillus thermoruber,36
Sporosarcina newyorkensis,14
Staphylococcus schleiferi,24
Vibrio mimicus,29
Malacoplasma penetrans,8
Leptotrichia goodfellowii,10
Clostridioides difficile M68,8
Leuconostoc suionicum,11
Saccharomonospora viridis,24
Candidatus Endonucleariobacter rarus,11
Sphingomonas melonis,25
Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,21
Oscillibacter valericigenes,8
Dietzia cercidiphylli,15
Micromonospora inositola,12
Bacillus amyloliquefaciens Y2,8
Clostridium butyricum E4 str. BoNT E BL5262,11
Thermus thermophilus,23
Clostridium beijerinckii ATCC 35702,10
Bacillus thuringiensis serovar indiana,11
Deinococcus geothermalis,9
Achromobacter insuavis,8
Martelella mediterranea,9
Brevibacillus panacihumi W25,11
Bacillus subterraneus,38
Thermomonas haemolytica,9
Bacillus thuringiensis Bt407,11
Xenorhabdus indica,13
Streptomyces flaveus,15
Mannheimia varigena,28
Spirochaetaceae,8
Nitratireductor aquibiodomus,27
Thalassobius mediterraneus,10
Bradyrhizobium diazoefficiens,10
Ehrlichia ruminantium (heartwater rickettsia),9
Candidatus Phytoplasma prunorum,14
Bacillus thuringiensis serovar kurstaki str. HD-1,12
Alcanivorax jadensis,10
Halomonas subglaciescola,8
Bacillus fordii,14
Actinopolyspora erythraea,8
Campylobacter iguaniorum,11
Planococcus faecalis,13
Paenibacillus campinasensis,12
Aerococcus urinaeequi,42
Lysinibacillus varians,14
Hungateiclostridium clariflavum,8
Megasphaera elsdenii DSM 20460,14
methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),10
Gluconacetobacter azotocaptans,14
Geobacillus subterraneus,19
Salmonella enterica subsp. enterica serovar Inverness,11
Pseudomonas syringae pv. maculicola,9
Candidatus Ehrlichia sp. AG-2017,14
Desulfotomaculum ferrireducens,9
Dickeya solani D s0432-1,11
Lancefieldella rimae,16
Photorhabdus asymbiotica,20
Neisseria bacilliformis,12
Halolactibacillus miurensis,10
Escherichia coli STEC_S1191,10
Ensifer aridi,10
Streptococcus marmotae,9
Chlorobium phaeobacteroides,8
Escherichia coli DH1,13
Klebsiella pneumoniae CHS 55,8
Helicobacter felis,15
Enterococcus faecium ATCC 8459,9
Kitasatospora azatica KCTC 9699,9
Escherichia coli BCE008_MS-13,9
Beijerinckia indica,8
Saccharothrix xinjiangensis,8
Paracoccus versutus,19
Acinetobacter baumannii 1271651,12
Alteromonas mediterranea,28
Streptomyces kanamyceticus,12
Pseudoalteromonas paragorgicola,12
Bacillus subtilis subsp. natto,10
Brevibacillus laterosporus LMG 15441,8
Leminorella richardii,13
Modestobacter multiseptatus,12
Pseudomonas cuatrocienegasensis,9
Lactobacillus parabrevis,23
Aphanizomenon flos-aquae,9
Dichelobacter nodosus,8
Paenibacillus sp. IHBB 9951,8
Nocardia mexicana,8
Escherichia coli DEC9D,12
Phaeobacter italicus,11
Acinetobacter oleivorans,28
Bacillus cereus F837/76,10
Geobacillus sp. GHH01,8
Streptococcus pneumoniae CDC0288-04,10
Shigella flexneri SFJ17B,8
Pseudarthrobacter polychromogenes,10
Paenibacillus mucilaginosus 3016,12
Streptomyces seoulensis,13
Faecalicatena contorta,18
Streptomyces olivochromogenes,49
Chlorobium limicola,16
Burkholderia glumae,32
Shigella flexneri K-671,9
Clostridium nitritogenes,8
Escherichia coli O6:H16,22
Paenibacillus polymyxa CR1,12
Francisella noatunensis,16
Paraburkholderia unamae,21
Mesomycoplasma flocculare,12
Paenibacillus glacialis,10
Aeromonas veronii AER39,9
Clostridium moniliforme,9
Methyloversatilis universalis,8
Kingella oralis,9
Dickeya fangzhongdai,15
Nocardiopsis flavescens,14
Borrelia valaisiana,18
Bacillus haynesii,8
Varibaculum cambriense,9
Raoultella ornithinolytica 2-156-04_S1_C1,9
Streptomyces melanosporofaciens,12
Komagataeibacter oboediens 174Bp2,8
Moraxella lacunata,18
Rathayibacter agropyri,8
Slackia heliotrinireducens,10
Selenomonas noxia,10
Escherichia coli DEC2E,8
Thermoanaerobacter thermohydrosulfuricus,10
Pseudomonas saponiphila,9
Clostridium perfringens CPE str. F4969,11
Bacillus patagoniensis,11
Nocardioides simplex,16
Salmonella enterica subsp. enterica serovar Litchfield,8
Tsukamurella inchonensis,8
Sulfitobacter dubius,16
Escherichia coli DEC8B,9
Filimonas lacunae,8
Enterobacter cloacae complex sp. ECNIH7,8
Mameliella alba,10
Legionella pneumophila subsp. pascullei,16
Gluconobacter thailandicus,9
endosymbiont of Sphenophorus levis,12
Roseateles depolymerans,9
Bacillus gibsonii,42
Desemzia incerta,15
Serratia sp. ATCC 39006,11
Bacillus bataviensis,22
Nocardia niigatensis,11
Alteromonas australica,14
Leuconostoc holzapfelii,8
Escherichia coli B95,8
Clostridium carnis,9
Bacillus cereus C1L,11
Paenibacillus beijingensis,8
Yersinia pseudotuberculosis IP 32953,10
[Clostridium] lavalense,10
[Clostridium] paradoxum,10
Enterococcus cecorum DSM 20682 = ATCC 43198,9
Sphingomonas psychrolutea,11
Rhizobium alamii,15
Bacteroides pyogenes,19
Metamycoplasma hyosynoviae,13
Bacillus herbersteinensis,17
Sphingobium fuliginis,15
Trichococcus pasteurii,17
Paenibacillus durus ATCC 35681,9
Bacillus timonensis,23
Acinetobacter rhizosphaerae,10
Enterococcus casseliflavus EC20,8
Streptosporangium vulgare,11
Massilia oculi,12
Pseudomonas amygdali pv. lachrymans,17
Enterococcus faecalis V583,9
Streptococcus oralis subsp. dentisani,9
Vibrio proteolyticus,22
Streptomyces sanglieri,11
Halomonas variabilis,21
Enterobacter hormaechei subsp. hoffmannii ECR091,8
Erythrobacter aquimaris,14
Xanthomonas citri pv. phaseoli var. fuscans,17
Sphingomonas phyllosphaerae,8
Streptomyces vinaceusdrappus,11
Bacteroides galacturonicus,9
Arcobacter cryaerophilus,21
Brevibacillus centrosporus,12
Streptococcus vestibularis,10
Staphylococcus kloosii,32
Shewanella sp. WE21,10
Sufflavibacter maritimus,14
Streptomyces pluripotens,12
Acinetobacter baumannii AB5075,9
Azotobacter salinestris,16
Megamonas funiformis,11
Paenibacillus mucilaginosus KNP414,11
Streptococcus downei,18
Pseudomonas straminea,10
Streptomyces ipomoeae,12
Treponema pallidum,8
Acinetobacter baumannii 45075_4,9
Jonesia denitrificans,10
Paraburkholderia caballeronis,15
Bacillus amyloliquefaciens UASWS BA1,8
Caldanaerobacter subterraneus,14
Comamonas koreensis,10
Xanthomonas citri pv. fuscans,8
Pseudoalteromonas arabiensis,9
Bacillus butanolivorans,13
Treponema sp. oral taxon 251,10
Azospirillum sp. B510,8
Escherichia coli BL21(DE3),10
Chinaberry witches'-broom phytoplasma,16
Bacillus cereus G9241,17
Mobiluncus curtisii,16
Lactobacillus spicheri,19
Acidovorax konjaci,8
Bacillus cereus D17,12
Rhizobium mesosinicum,10
Promicromonospora aerolata,10
Weissella thailandensis,17
Paraburkholderia graminis,15
Halarcobacter bivalviorum,8
Lysinibacillus sphaericus C3-41,10
Clostridium acetobutylicum ATCC 824,10
Thioploca sp. 'Lake Tonle Sap',8
Vibrio celticus,15
Sphingopyxis macrogoltabida,15
Clostridium carboxidivorans P7,13
Shigella flexneri K-404,8
Chromohalobacter israelensis,12
Cellulosilyticum lentocellum DSM 5427,10
Bacillus krulwichiae,16
Finegoldia magna,19
Streptomyces pseudovenezuelae,21
Trabulsiella guamensis,11
Bacillus vireti,12
Pseudoalteromonas translucida KMM 520,8
Enterococcus hirae ATCC 9790,12
Lactobacillus jensenii,30
Clostridium malenominatum,9
Candidatus Phytoplasma fragariae,26
Asaia lannensis,13
Azoarcus tolulyticus,10
Burkholderia pseudomallei MSHR5848,12
Robbsia andropogonis,27
Bhargavaea ginsengi,8
Prevotella bryantii B14,11
Mycoplasmopsis bovigenitalium,13
Mycoplasma capricolum subsp. capripneumoniae,30
Erythrobacter flavus,18
Pasteuria penetrans,8
Anaerobiospirillum thomasii,8
Bacillus phage phBC6A52,12
Ensifer sesbaniae,10
Acidihalobacter prosperus,8
Bacillus ginsengihumi,20
Prevotella maculosa,13
Neisseria cinerea,16
Halomonas taeanensis,9
Mesomycoplasma ovipneumoniae,20
Bacillus anthracis str. V770-NP-1R,11
Escherichia coli B26-2,8
Acetivibrio ethanolgignens,10
Tistrella mobilis,16
Actinobacillus equuli subsp. haemolyticus,11
Metamycoplasma orale,9
Dolichospermum circinale,19
Bacillus sp. BH072,8
Bosea thiooxidans,20
Bacillus mycoides KBAB4,11
Bacillus subtilis XF-1,9
Staphylococcus devriesei,11
Shewanella japonica,14
Escherichia coli DEC2D,9
Planococcus kocurii,16
Anaerococcus prevotii,15
Pantoea cypripedii,21
Thermoactinomyces vulgaris,16
Acinetobacter albensis,11
Paraburkholderia phymatum,17
Bacillus subtilis subsp. subtilis 6051-HGW,8
Bradyrhizobium denitrificans,8
Aggregatibacter segnis,17
Paenibacillus larvae subsp. larvae DSM 25430,10
Neisseria pharyngis,10
Bacillus coagulans DSM 1 = ATCC 7050,10
Staphylococcus auricularis,18
Leuconostoc kimchii,9
Candidatus Arthromitus sp. SFB-mouse-Yit,8
Xanthobacter flavus,11
Candidatus Phytoplasma noviguineense,11
Paenibacillus anaericanus,8
Lachnoclostridium phytofermentans,10
Vibrio campbellii CAIM 519 = NBRC 15631,11
Skermanella aerolata,8
Paenibacillus polymyxa M1,12
Conchiformibius kuhniae,12
Enterobacter soli,22
Ignatzschineria larvae,8
Yersinia pestis CO92,9
Capnocytophaga gingivalis,16
Streptomyces muensis,8
Acinetobacter baumannii OIFC111,8
Clostridium frigidicarnis,9
Ectothiorhodospira mobilis,11
Vibrio casei,9
Salinivibrio proteolyticus,8
Planococcus citreus,11
Clostridium sartagoforme,17
Candidatus Anaplasma boleense,10
Colwellia psychrerythraea,9
Halomonas cupida,9
Streptomyces katrae,12
Pseudomonas composti,10
Bacillus toyonensis BCT-7112,12
Vibrio sp. EJY3,8
Sutterella stercoricanis,9
Pseudoxanthomonas suwonensis,8
Cupriavidus respiraculi,25
Streptomyces deccanensis,15
Franconibacter helveticus,8
Kocuria carniphila,16
Micromonospora siamensis,13
Salmonella enterica subsp. enterica serovar Schwarzengrund,28
Bacillus anthracis str. A16R,9
Fictibacillus arsenicus,20
Roseospirillum parvum,9
Leptospira interrogans serovar Canicola,9
Lactobacillus parafarraginis,31
Acetobacter persici,10
Neorhizobium huautlense,27
Nitrosomonas eutropha,11
Papillibacter cinnamivorans,8
Rickettsia endosymbiont of Bemisia tabaci,8
Pseudoalteromonas sp. '520P1 No. 423',8
Candidatus Paraburkholderia kirkii,8
Streptomyces coeruleofuscus,14
Vibrio tritonius,11
Vibrio alginolyticus NBRC 15630 = ATCC 17749,10
Bacillus persicus,8
Hungateiclostridium cellulolyticum,10
Lactobacillus micheneri,11
Lysinibacillus parviboronicapiens,9
Aeromonas hydrophila AL09-71,8
Marinobacter pelagius,8
Escherichia coli B7-2,9
Azotobacter tropicalis,18
Acinetobacter sp. 1264765,8
Streptomyces lincolnensis,17
Candidatus Schneideria nysicola,14
Streptococcus oralis subsp. tigurinus,16
Campylobacter lanienae,13
Streptococcus criceti,10
Salmonella enterica subsp. arizonae,9
Streptomyces nojiriensis,12
Lysobacter gummosus,12
Bradyrhizobium ottawaense,15
Ethanoligenens harbinense,22
Achromobacter pulmonis,12
Paraburkholderia terrae,13
Lactococcus piscium,16
Clostridium putrefaciens,11
Lactobacillus nagelii,10
Paraburkholderia silvatlantica,11
Paenibacillus sp. IHB B 3084,8
Salmonella enterica subsp. enterica serovar Minnesota,11
Tropheryma whipplei,10
Lysobacter capsici,19
Bacillus sp. H15-1,9
[Clostridium] sporosphaeroides,12
Streptomyces heliomycini,10
Atopobium minutum,16
Lactobacillus zeae,19
endosymbiont of Nilaparvata lugens,11
Candidatus Phytoplasma fraxini,23
Clostridium botulinum A3 str. Loch Maree,8
[Pseudomonas] boreopolis,8
Halomonas salifodinae,13
Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512,9
Hungatella hathewayi,15
Tenacibaculum lutimaris,8
Cloacibacillus evryensis,10
Rhodococcus yunnanensis,16
Actinomyces radicidentis,13
secondary endosymbiont of Curculio sikkimensis,15
Bacteroides plebeius,12
Blastochloris viridis,25
Leptospira yanagawae,8
Paenibacillus sp. AD87,8
Clostridium botulinum A str. Hall,8
Acinetobacter baumannii 16553_9,9
[Clostridium] cellulosi,10
Vibrio parahaemolyticus 3259,11
Pantoea brenneri,16
Micromonospora purpureochromogenes,21
Paenibacillus terrigena,8
Lampropedia hyalina,8
Acinetobacter baumannii 1247182,9
Rhodococcus cerastii,8
Candidatus Riesia pediculicola,14
[Bacillus] clarkii,12
Clostridium autoethanogenum DSM 10061,17
Acinetobacter baumannii OIFC109,9
Candidatus Protochlamydia naegleriophila,11
Escherichia coli DEC12A,11
Candidatus Streptomyces philanthi,15
Escherichia coli 97.0246,10
Burkholderia pseudomallei HBPUB10303a,10
Peptostreptococcus anaerobius,15
Halobacillus alkaliphilus,8
Clostridium sp. ND2,8
Vibrio parahaemolyticus VP250,9
Prevotella histicola,10
Streptomyces thermogriseus,22
Lactobacillus crustorum,27
Enterococcus pallens,8
Lactobacillus vaccinostercus,14
Shewanella marisflavi,18
Candidatus Tremblaya phenacola,13
Clostridioides difficile CD26A54_R,8
Methylorubrum zatmanii,16
Acinetobacter baumannii 45052_1,8
Salmonella enterica subsp. enterica serovar Stanley,13
Ehrlichia chaffeensis,11
Paracoccus sanguinis,9
Bacillus sp. 72,10
Acinetobacter venetianus RAG-1 = CIP 110063,10
Candidatus Mycoplasma turicensis,28
Dialister succinatiphilus,8
Candidatus Liberibacter americanus,9
Bergeyella zoohelcum,9
Trinickia soli,12
Vibrio algivorus,8
Pseudomonas japonica,14
Frateuria aurantia,19
Streptomyces galilaeus,16
Escherichia coli DEC3F,10
Pontibacillus chungwhensis,19
Streptomyces viridosporus,10
Blautia stercoris,13
Bacteroides helcogenes,10
Pseudidiomarina marina,20
Algibacter lectus,8
Flexispira rappini,10
Moritella yayanosii,13
Escherichia coli DEC4B,9
Acidovorax valerianellae,10
Serratia quinivorans,16
Citrobacter rodentium,9
Vibrio hyugaensis,15
Escherichia coli UMEA 3216-1,8
Blautia glucerasea,12
Tychonema bourrellyi,18
Klebsiella pneumoniae 160_1080,8
Brachymonas denitrificans,19
Enterobacter hormaechei ATCC 49162,8
Blastococcus saxobsidens,9
Capnocytophaga leadbetteri,8
Pantoea sp. IMH,8
Alicyclobacillus pomorum,9
Salmonella enterica subsp. enterica serovar Bareilly,9
Bacillus bombysepticus str. Wang,11
Nodularia spumigena,25
Kurthia sp. 11kri321,8
Streptococcus pyogenes serotype M18,10
Acetobacter orleanensis,13
Rothia aeria,18
Clostridium algidicarnis,17
Shewanella morhuae,8
Lactobacillus rapi,8
Escherichia coli DEC4A,10
Anoxybacillus sp. B2M1,8
Herbaspirillum rubrisubalbicans,8
Acinetobacter baumannii TG27411,9
Asaia siamensis,13
Acinetobacter variabilis,13
Acidovorax carolinensis,14
Klebsiella oxytoca MGH 28,8
Pseudomonas savastanoi pv. glycinea,11
Acetobacter syzygii,20
Streptomyces sp. MJM8645,13
Pseudomonas soli,9
Lysinibacillus mangiferihumi,9
Streptomyces olivoverticillatus,8
Bordetella parapertussis,32
Legionella lansingensis,8
Mitsuaria chitosanitabida,12
Escherichia coli P0299917.1,8
Enterococcus faecium C68,8
Streptomyces marokkonensis,14
Tenacibaculum ovolyticum,9
Pantoea eucrina,16
Pseudoxanthomonas taiwanensis,11
Shinella granuli,9
Streptomyces caelestis,12
Micrococcus indicus,11
Escherichia coli DEC3D,8
Shewanella fidelis,8
Facklamia hominis,8
Rhodococcus erythropolis PR4,10
Selenomonas artemidis,8
Lactobacillus kullabergensis,8
Pseudomonas panacis,11
Colwellia sp. MT41,9
Bacillus eiseniae,8
Bacillus australimaris,10
Streptomyces omiyaensis,8
Comamonas denitrificans,9
Pragia fontium,8
Lactobacillus dextrinicus,8
Idiomarina abyssalis,11
Pseudomonas flavescens,13
Tatumella punctata,8
Candidatus Phytoplasma oryzae,30
Candidatus Nitrosoarchaeum limnia BG20,16
Peptococcus niger,11
Pantoea rwandensis,11
Limnobacter thiooxidans,12
Nocardia transvalensis,25
Arcobacter thereius,9
Prevotella multisaccharivorax,8
Paenibacillus macerans,20
Rhizobium rosettiformans,10
Thermostaphylospora chromogena,14
Bacillus sp. ZY-1-1,8
Paenibacillus elgii,18
Bordetella pseudohinzii,12
Borrelia americana,9
Streptomyces bikiniensis,16
Kluyvera georgiana,24
Pseudomonas yamanorum,18
Escherichia coli B107,8
Erwinia tasmaniensis,18
Ureaplasma parvum,12
Bartonella mastomydis,14
Prevotella oris,11
Acetobacter senegalensis,12
Paraburkholderia sprentiae WSM5005,9
Pontibacter korlensis,10
Necropsobacter rosorum,15
Shewanella chilikensis,8
Aeromonas sp. ASNIH3,10
Leeuwenhoekiella marinoflava,12
Virgibacillus proomii,20
Bacillus sp. JKS001846,13
Paenibacillus antarcticus,10
Lactobacillus namurensis,10
Streptomyces thermovulgaris,11
Clostridium cadaveris,10
Shigella flexneri 1235-66,10
Arsenophonus endosymbiont of Bemisia tabaci,17
Mycoplasmopsis anatis,12
Komagataeibacter europaeus LMG 18494,9
Bacillus cereus B4264,11
Streptomyces labedae,8
Sutterella sp. 6FBBBH3,8
Thalassospira xiamenensis,9
Anaeroglobus geminatus,10
Streptococcus pyogenes MGAS2111,13
Eggplant big bud phytoplasma,9
Streptomyces lavendulocolor,9
Empedobacter falsenii genomovar 2,11
Flexibacter flexilis,8
Kurthia huakuii LAM0618,9
