Classification Level,Count
Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512,10
Aeromonas sp. ASNIH2,10
Shewanella violacea DSS12,14
Mycoplasma anserisalpingitis,11
Agromyces mediolanus,24
Escherichia coli DEC15B,11
Nocardia rhamnosiphila,22
Lactobacillus koreensis,16
Streptomyces paradoxus,13
Sphingobium fuliginis,16
Tenacibaculum soleae,15
Spiroplasma endosymbiont of Drosophila hydei,38
Actinomadura cremea,12
Bacillus megaterium WSH-002,11
Ralstonia syzygii subsp. celebesensis,19
Shewanella frigidimarina,30
Pseudomonas marincola,11
Streptomyces tanashiensis,16
'Cocos nucifera' phytoplasma,11
Bacillus methanolicus MGA3,14
Sugarcane grassy shoot phytoplasma,55
Mannheimia glucosida,15
Citrobacter rodentium,13
Thalassobius mediterraneus,14
Bacillus humi,36
Inquilinus limosus,19
Pseudoalteromonas distincta,11
Streptococcus ruminantium,15
Bradyrhizobium diazoefficiens,13
Salinibacter ruber,31
Erwinia rhapontici,46
Yersinia pseudotuberculosis YPIII,14
Acinetobacter baumannii Naval-18,41
Pasteuria penetrans,11
Ponticoccus sp. (in: Proteobacteria),58
Streptomyces canus,40
Acetobacter syzygii,30
Bradyrhizobium ottawaense,18
Alkalimonas collagenimarina,15
Capnocytophaga granulosa,19
Candidatus Phytoplasma pini,12
Proteus penneri,62
Gluconacetobacter johannae,12
Prevotella brevis,13
Enterococcus faecium ATCC 8459,11
Paraclostridium benzoelyticum,31
Brevundimonas aurantiaca,33
Escherichia coli DEC9A,13
Fictibacillus arsenicus,23
Vibrio parahaemolyticus VP250,12
Halomonas salifodinae,17
Paenisporosarcina sp. K2R23-3,11
Streptomyces rubrogriseus,16
Streptomyces sannanensis,14
Burkholderia arboris,15
Lachnospira multipara,10
Janibacter melonis,29
Bacillus subtilis subsp. spizizenii TU-B-10,10
Brachymonas denitrificans,28
Geobacillus sp. LC300,11
Rhizobium laguerreae,10
Thermoanaerobacter pseudethanolicus,16
Meiothermus ruber,10
Acidovorax caeni,11
Halomonas halophila,10
Streptococcus porcinus,33
Clostridium acetobutylicum ATCC 824,13
Neisseria flava,13
Campylobacter pinnipediorum,11
Pantoea eucrina,21
Ralstonia syzygii,10
Sutterella stercoricanis,10
Mesorhizobium thiogangeticum,15
Vibrio alfacsensis,23
Aphanizomenon gracile,18
Colwellia psychrerythraea 34H,10
Rarimicrobium hominis,11
Bordetella avium,12
Oceanobacillus manasiensis,13
Bartonella tamiae,11
Staphylococcus chromogenes,23
Dokdonia genika,11
Burkholderia sp. symbiont of Dicranocephalus lateralis,27
Bacillus sinesaloumensis,14
Pseudovibrio denitrificans,30
Paenibacillus yonginensis,12
Pseudomonas denitrificans (nomen rejiciendum),21
Halomonas shengliensis,13
Kurthia huakuii LAM0618,12
Brachyspira pulli,16
Bacillus algicola,20
Prevotella bergensis,12
Cloacibacillus evryensis,12
Mycoplasma mycoides,23
Paraburkholderia phytofirmans,24
Deinococcus aquaticus,26
Acinetobacter baumannii OIFC032,12
thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),12
Streptomyces violaceoruber,37
Lactobacillus bombi,14
Vibrio sinaloensis,50
Aurantimonas coralicida,22
Salinicoccus roseus,45
Kingella negevensis,21
Clostridium colicanis,18
Lactobacillus backii,30
Holdemania filiformis,11
Lactobacillus lindneri,20
Maize bushy stunt phytoplasma,12
Pseudomonas soli,11
Porphyromonas endodontalis,12
Pseudomonas sp. URMO17WK12:I11,13
Bacillus sp. JKS001846,14
Virgibacillus proomii,22
Aeromonas veronii B565,10
Pseudomonas citronellolis,66
Capnocytophaga haemolytica,14
Lactobacillus farraginis,57
Yersinia pseudotuberculosis PB1/+,14
Shewanella oneidensis,24
Turicibacter sp. H121,12
Escherichia coli Nissle 1917,18
Advenella kashmirensis,17
Hyphomicrobium facile,23
Salmonella enterica subsp. enterica serovar Aqua str. NVSL2001,10
Treponema sp. oral taxon 231,16
Lactonifactor longoviformis,10
Salmonella enterica subsp. enterica serovar Java,10
Bacillus pichinotyi,16
Listeria seeligeri,18
Pediococcus damnosus,39
Dietzia cercidiphylli,19
Tissierella praeacuta,27
Lentzea aerocolonigenes,25
Shewanella halifaxensis HAW-EB4,10
Prevotella multiformis,12
Pseudarthrobacter polychromogenes,15
Clostridium felsineum,11
Bacillus thuringiensis str. Al Hakam,14
Tenacibaculum aestuarii,12
Shewanella sp. MR-4,10
Candidatus Phytoplasma noviguineense,13
Paraburkholderia kururiensis,15
Micrococcus terreus,10
[Clostridium] scindens,26
Shewanella woodyi ATCC 51908,10
Roseospirillum parvum,13
Xanthomonas phaseoli pv. dieffenbachiae,19
Vibrio jasicida,15
Sagittula stellata,24
Bacillus foraminis,42
Streptomyces clavifer,16
Thalassospira profundimaris,19
Aeromonas sp. CA23,10
Desulfosporosinus acidiphilus SJ4,10
Staphylococcus pseudintermedius,46
Geobacillus sp. GHH01,10
Moraxella lincolnii,12
Streptomyces purpurascens,14
Streptococcus massiliensis,11
Pseudomonas indica,27
Brachyspira hampsonii,15
Lysobacter antibioticus,27
Escherichia coli str. K-12 substr. W3110,29
Parabacteroides distasonis str. 3776 D15 i,12
Clostridioides difficile 630,11
Serratia odorifera,17
Clostridium perfringens D str. JGS1721,16
Bacillus cereus E33L,27
Thermostaphylospora chromogena,15
Brachyspira hampsonii bv. I,13
Streptococcus pyogenes JRS4,12
Rhizobium daejeonense,19
Kitasatospora azatica KCTC 9699,10
Pseudomonas salomonii,20
Ensifer terangae,16
Acidovorax cattleyae,10
Acidovorax temperans,16
Sphingopyxis chilensis,16
Brevundimonas alba,17
Enterococcus sulfureus ATCC 49903,12
Pseudoalteromonas mariniglutinosa,22
Clostridioides difficile M120,11
Neisseria elongata,26
Escherichia coli DEC3C,11
Arthrobacter rhombi,15
Pseudomonas corrugata,54
Psychrilyobacter atlanticus DSM 19335,10
Ochrobactrum lupini,11
Peptoanaerobacter stomatis,10
Rhizobium aegyptiacum,10
Sphingomonas leidyi,15
Campylobacter blaseri,12
Pseudomonas syringae pv. coriandricola,16
Morococcus cerebrosus,17
Candidatus Turbabacter delicatus,13
Pseudomonas pachastrellae,23
Pseudomonas kilonensis,26
Bacillus soli,16
Caldimonas manganoxidans,12
Yokenella regensburgei,41
Starkeya novella,14
Muricauda aquimarina,19
Pseudomonas cannabina,13
Lactobacillus saniviri,10
Bacillus shackletonii,15
Segniliparus rotundus,10
Clostridium drakei,13
Mesorhizobium sophorae,12
Streptococcus pluranimalium,26
Acetobacter oryzifermentans,12
Rummeliibacillus pycnus,18
Candidatus Jettenia sp. enrichment culture,19
Salmonella enterica subsp. enterica serovar Reading,15
Pedobacter antarcticus,10
Bacillus asahii,26
Moellerella wisconsensis,16
Erythrobacter aquimaris,16
Escherichia coli W,14
Amphritea atlantica,11
Bacteroides pyogenes,24
Prevotella buccae,23
Paracoccus versutus,27
Pantoea septica,22
Clostridioides difficile BI1,12
Acetobacter cerevisiae,17
Bacillus subtilis subsp. stercoris,14
Amycolatopsis mediterranei,19
Acinetobacter venetianus RAG-1 = CIP 110063,15
Slackia heliotrinireducens,10
Bacillus aestuarii,13
Salinivibrio proteolyticus,11
Azorhizobium caulinodans,11
Kingella denitrificans,10
Enterococcus malodoratus ATCC 43197,11
Streptomyces qaidamensis,13
Marinobacter guineae,10
Anaerococcus tetradius,14
Prosthecochloris vibrioformis,21
Segniliparus rugosus,11
Bacillus cereus AH820,12
Streptomyces lannensis,13
Streptomyces caelestis,17
Marinobacter salsuginis,37
Herbidospora cretacea,11
Alistipes finegoldii,15
Candidatus Phytoplasma prunorum,18
Vagococcus lutrae,10
Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012,10
Chlamydia abortus,82
Bacillus phage phBC6A52,13
Deinococcus actinosclerus,10
Clostridium butyricum E4 str. BoNT E BL5262,12
Moryella indoligenes,11
Candidatus Marithioploca araucae,11
Escherichia coli DEC11C,12
Aneurinibacillus danicus,11
Acinetobacter oleivorans,33
Anaerotignum lactatifermentans,13
Enterobacter hormaechei ATCC 49162,10
Paenibacillus mucilaginosus 3016,14
Sphaerotilus natans,10
Mesorhizobium qingshengii,16
Paraburkholderia tuberum,25
[Desulfotomaculum] guttoideum,14
Bacillus sp. FJAT-22058,14
Listeria welshimeri,22
Candidatus Paraburkholderia rigidae,10
Desulfotomaculum ferrireducens,10
Scardovia wiggsiae,16
Kitasatospora sp. MMS16-BH015,11
Pseudomonas savastanoi pv. phaseolicola,17
Staphylococcus fleurettii,10
Clostridium gasigenes,11
Laceyella sacchari,15
Pararhizobium giardinii,40
Ruminobacter amylophilus,14
Ruminococcus callidus,10
Ochrobactrum cytisi,26
Ensifer aridi,10
Photorhabdus asymbiotica,22
Anoxybacillus contaminans,11
Clostridium perfringens NCTC 8239,15
Oceanobacillus kimchii,23
Enterococcus casseliflavus EC20,10
Staphylococcus petrasii subsp. jettensis,10
Burkholderia ambifaria,47
Treponema pedis,17
Clostridium haemolyticum,13
Rhodobacter blasticus,10
Candidatus Curculioniphilus endosymbiont of Curculio sikkimensis,16
Bacillus sp. FJAT-20673,12
Streptococcus urinalis,12
Idiomarina zobellii,39
Bacillus drentensis,96
Geobacillus sp. Y4.1MC1,10
Ochrobactrum pseudintermedium,22
Shewanella indica,15
Acinetobacter baumannii OIFC111,10
Streptomyces macrosporeus,23
Paenibacillus sp. IHBB 10380,13
Pseudomonas jinjuensis,15
Granulicatella adiacens,20
Acinetobacter baumannii TG27379,10
Alicyclobacillus pomorum,10
Pelosinus defluvii,12
Nocardiopsis umidischolae,18
Turicibacter sanguinis,30
Mesoflavibacter zeaxanthinifaciens,12
Clover phyllody phytoplasma,11
Paenibacillus barcinonensis,37
Xanthomonas gardneri,25
Streptococcus infantis,20
Sphingomonas yunnanensis,19
Escherichia coli O104:H4,21
Leptospira biflexa,11
Plantibacter cousiniae,14
Kofleria flava,13
Vibrio hepatarius,19
Halanaerobium congolense,11
Streptomyces globisporus,72
Actinobacillus capsulatus,21
Glutamicibacter creatinolyticus,11
Herbaspirillum rubrisubalbicans,11
Sporosarcina koreensis,17
Shigella flexneri K-671,10
Bacillus fordii,21
Pseudoalteromonas agarivorans,13
Shigella flexneri K-315,13
Olsenella profusa,13
Escherichia coli DEC7A,12
Brevibacillus brevis X23,14
Denitratisoma oestradiolicum,10
[Clostridium] clostridioforme,25
Fictibacillus macauensis,10
Escherichia coli DEC2C,12
Brevibacillus choshinensis,30
Paenibacillus castaneae,12
Bacteroides xylanisolvens,31
Streptomyces halstedii,11
Clostridium putrefaciens,12
Staphylococcus devriesei,14
Bacillus arbutinivorans,18
Pseudidiomarina aquimaris,11
Amycolatopsis keratiniphila,11
Novosphingobium pentaromativorans,10
Streptomyces atroolivaceus,27
Bacillus sp. BS34A,10
Bacillus phage lambda Ba02,11
Aerococcus urinae,39
Psychrobacter cibarius,19
Halomonas denitrificans,17
Streptomyces fimbriatus,13
Desemzia incerta,17
Borrelia afzelii,31
Streptomyces kunmingensis,10
Alicyclobacillus contaminans,22
Bacillus amyloliquefaciens LFB112,10
Paenibacillus stellifer,22
Bacillus anthracis str. A16R,11
Listonella pelagia,14
Halobacillus litoralis,16
Staphylococcus pettenkoferi,17
Streptomyces toxytricini,27
Pseudomonas asplenii,10
Cupriavidus respiraculi,32
Bacillus korlensis,17
Mesorhizobium alhagi,14
Methyloversatilis universalis,10
Bacillus canaveralius,21
Pseudomonas caeni,24
Sphingomonas phyllosphaerae,10
Actinobacillus suis,15
Ruminococcus champanellensis,10
Pseudomonas umsongensis,41
Shuttleworthia satelles,10
Leuconostoc inhae,18
Halomonas halmophila,13
Pseudomonas rhizosphaerae,48
Rhodococcus zopfii,12
Roseburia hominis,20
Halarcobacter bivalviorum,10
Bacillus subtilis subsp. natto BEST195,10
Marinovum algicola,13
Microbulbifer agarilyticus,11
Bacillus cereus ATCC 10987,12
[Clostridium] saccharolyticum,17
'Chrysanthemum morifolium' phyllody phytoplasma,22
Clavibacter insidiosus,12
Chromohalobacter beijerinckii,10
Salmonella enterica subsp. enterica serovar Paratyphi B,26
Streptomyces sp. MJM8645,13
Pseudomonas indoloxydans,30
Blautia glucerasea,12
Streptomyces narbonensis,11
Halomonas huangheensis,14
Streptomyces drozdowiczii,30
Nocardia aciditolerans,17
Alfalfa witches'-broom phytoplasma,19
Marinobacter maritimus,12
Pseudoalteromonas gelatinilytica,10
Leptotrichia shahii,11
Archangium gephyra,10
Acinetobacter baumannii TG22204,12
Streptomyces heliomycini,12
Leptospira meyeri,12
Aeromonas veronii bv. veronii,14
Stenotrophomonas chelatiphaga,24
Shewanella baltica BA175,10
Halobacillus alkaliphilus,12
Stappia indica,15
Vibrio celticus,18
Bordetella trematum,18
Salmonella enterica subsp. enterica serovar Corvallis,20
Rhizobium sullae,21
Bacillus subtilis KCTC 1028,10
Cardinium endosymbiont of Bemisia tabaci,10
Borrelia persica,14
Achromobacter,19
Pseudomonas sp. 24 R 17,10
Micrococcus indicus,11
Escherichia coli B94,13
Clostridium saccharoperbutylacetonicum,15
Chlorobium phaeovibrioides,11
Oligella urethralis,24
Vibrio parahaemolyticus 3259,13
Dehalococcoides mccartyi,42
Kitasatospora phosalacinea,16
Clostridium magnum,14
Prevotella albensis,11
Streptomyces lavendulocolor,11
Treponema pallidum subsp. pertenue (yaws treponeme),20
'Sesamum indicum' phytoplasma,10
Bacillus sp. MD-5,12
Bacillus thuringiensis BMB171,14
Kitasatospora cinereorecta,10
Vibrio antiquarius,16
Sporomusa ovata DSM 2662,11
Kozakia baliensis,20
Xanthomonas translucens,34
Rhizobium vignae,10
Caballeronia sordidicola,27
Blastococcus saxobsidens,12
Rickettsia slovaca,10
Actinobacillus ureae,10
Aerococcus sanguinicola,16
Paenibacillus macquariensis,12
Acidithiobacillus caldus,40
Uruburuella testudinis,11
Thalassospira permensis,15
Sphingopyxis macrogoltabida,21
Planococcus halocryophilus,22
Photorhabdus thracensis,12
Escherichia coli HVH 156 (4-3206505),10
Variovorax boronicumulans,26
Methylorubrum rhodesianum,25
Streptomyces althioticus,10
Candidatus Neoehrlichia mikurensis,37
Komagataeibacter nataicola,10
Solibacillus silvestris StLB046,12
Deinococcus apachensis,11
Thermosipho melanesiensis,11
Paenibacillus sp. Mc5Re-14,14
Streptococcus troglodytae,11
Alder yellows phytoplasma,16
Komagataeibacter europaeus LMG 18494,10
[Clostridium] sporosphaeroides,16
Megamonas hypermegale,23
Advenella mimigardefordensis,14
Pseudomonas helmanticensis,25
Methylosinus sporium,11
Pseudomonas coleopterorum,10
Tyzzerella nexilis,14
Acidaminococcus fermentans,16
Butyricicoccus pullicaecorum,12
Dietzia psychralcaliphila,11
Acinetobacter baumannii LAC-4,12
Bacillus subtilis QB928,10
Streptomyces werraensis,17
Salmonella enterica subsp. enterica serovar Virchow,10
Pediococcus claussenii,15
Rothia amarae,11
Comamonas aquatica,55
Pseudomonas flavescens,14
Ehrlichia ruminantium (heartwater rickettsia),15
Bacillus cereus 03BB108,21
Slackia exigua,14
Salinivibrio kushneri,14
[Actinobacillus] rossii,25
Borrelia duttonii,17
Candidatus Clavichlamydia salmonicola,17
Streptomyces sp. TLI_053,11
Streptosporangium vulgare,12
Oblitimonas alkaliphila,43
Pantoea eucalypti,16
Ketogulonicigenium vulgare,23
Planktothrix rubescens,20
Escherichia coli DEC2D,10
Sodalis glossinidius str. 'morsitans',14
Cellulomonas cellasea,12
Blastochloris viridis,27
Lactobacillus rogosae,10
Prevotella oralis,15
Saccharothrix texasensis,11
Escherichia coli DEC12A,12
Bacillus sp. HBCD-sjtu,13
Pseudomonas amygdali pv. morsprunorum,20
Campylobacter curvus,12
Halomonas salina,39
Ethanoligenens harbinense,24
Staphylococcus piscifermentans,11
Clavibacter sepedonicus,12
Bacillus cereus F837/76,12
Escherichia marmotae,18
Actinomyces oricola,10
Staphylococcus hyicus,16
Rothia aeria,24
Acinetobacter baumannii 1271213,10
Burkholderia sp. symbiont of Dicranocephalus albipes,17
Clostridium botulinum Bf,15
Rhodobacter azotoformans,15
Bacillus cereus AH1134,13
Sporosarcina newyorkensis,21
Parageobacillus thermoglucosidasius C56-YS93,10
Enterococcus malodoratus,17
Sulfobacillus acidophilus,19
[Clostridium] aldenense,10
Mycoplasmoides genitalium,16
Paenibacillus tundrae,28
Salicola marasensis,17
Paraprevotella clara,10
Necropsobacter rosorum,20
Neisseria pharyngis,10
Bacillus sp. 72,13
Lettuce yellows phytoplasma,10
Bartonella washoeensis,18
Psychrobacter psychrophilus,12
Pseudoalteromonas haloplanktis,15
Campylobacter sp. 'vulpis_Italy',11
Scardovia inopinata,11
Paenibacillus larvae subsp. larvae DSM 25430,16
Escherichia coli DEC11D,14
Skermanella aerolata,10
Geobacillus zalihae,22
Escherichia coli DEC8C,12
Paracoccus alcaliphilus,16
Pseudomonas borbori,13
Escherichia coli DEC15E,11
Prolinoborus fasciculus,40
Bacillus megaterium Q3,14
Sinomonas atrocyanea,26
Bacillus cereus VDM006,11
Lactobacillus kullabergensis,11
Rickettsia endosymbiont of Deronectes platynotus,10
Streptococcus ratti,10
Cosenzaea myxofaciens,10
Tatumella ptyseos,23
Butyrivibrio crossotus,10
Candidatus Nitrosoarchaeum limnia BG20,19
[Clostridium] amygdalinum,12
Bacillus horneckiae,39
Actinobacillus lignieresii,11
Candidatus Methylopumilus turicensis,14
Paenibacillus alvei,53
Clostridium acetobutylicum EA 2018,11
Aneurinibacillus aneurinilyticus,37
Pseudomonas chengduensis,10
Paenibacillus hunanensis,15
Acinetobacter boissieri,14
Buchnera aphidicola (Yamatocallis tokyoensis),10
Streptomyces spectabilis,13
Ahrensia kielensis,10
Streptomyces spinoverrucosus,11
Mycoplasmopsis anatis,12
Streptomyces niveoruber,18
Desulfosporosinus youngiae DSM 17734,10
Kingella kingae,23
Streptomyces luteogriseus,11
Castellaniella defragrans,13
Bacteroides nordii,13
Dinobryon sp. FU22KAK,10
Paenibacillus turicensis,10
Jeotgalibaca dankookensis,10
Helicobacter macacae,12
Bacillus amyloliquefaciens DSM 7,10
Acinetobacter bouvetii,29
Novosphingobium panipatense,11
Alicycliphilus denitrificans,10
Cellulomonas fimi,11
Brevundimonas terrae,22
Streptomyces cyaneus,17
Sutterella parvirubra,11
Bacillus acidicola,18
Serratia quinivorans,19
Pyramidobacter piscolens,13
Bordetella bronchialis,10
Aliivibrio salmonicida,11
Brevibacillus thermoruber,42
Bosea thiooxidans,22
Escherichia coli UMEA 3230-1,10
Aneurinibacillus terranovensis,14
Salmonella enterica subsp. enterica serovar Montevideo,33
Bacteroides barnesiae,13
Sulfitobacter pontiacus,27
Lactobacillus tucceti,12
Peptoclostridium phage p630P2,24
Leminorella richardii,16
Tumebacillus algifaecis,28
Colwellia psychrerythraea,15
Burkholderia pseudomallei MSHR5858,12
endosymbiont of Ridgeia piscesae,23
Bacillus vireti,18
Streptomyces coeruleorubidus,14
Portiera endosymbiont of Bemisia tabaci,21
Tsukamurella paurometabola,16
Lonsdalea britannica,14
Lysobacter brunescens,15
Hylemonella gracilis,19
Campylobacter upsaliensis,23
Jeotgalibacillus malaysiensis,10
Lentimicrobium saccharophilum,10
Roseomonas cervicalis,15
Bhargavaea cecembensis,29
Marinococcus luteus,13
Caballeronia glathei,21
Treponema lecithinolyticum,19
Marinococcus halophilus,38
Serratia marcescens subsp. sakuensis,18
Vibrio parahaemolyticus BB22OP,11
Risungbinella massiliensis,10
Sporomusa sphaeroides,10
Marinobacter adhaerens,14
Burkholderia pseudomallei HBPUB10303a,12
Peptoniphilus lacrimalis,13
Xenorhabdus stockiae,18
Pantoea conspicua,18
Barnesiella intestinihominis,10
Bacteroides cellulosilyticus,14
Bacillus patagoniensis,15
Pelosinus fermentans,12
Cystobacter fuscus,16
Escherichia coli DEC6E,13
Vibrio parahaemolyticus VP232,12
Streptomyces thermovulgaris,14
Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046,13
Aeromonas salmonicida subsp. pectinolytica 34mel,11
symbiont of Nezara viridula,11
Clostridium sp. DL-VIII,13
Escherichia coli DEC8D,11
Gluconacetobacter diazotrophicus,39
Ectothiorhodospira mobilis,11
Listeria ivanovii subsp. londoniensis,12
Parabacteroides goldsteinii,16
Wolinella succinogenes,14
Blastomonas natatoria,41
Solibacillus isronensis,18
Micromonospora oryzae,10
Escherichia coli DEC3A,11
Mesorhizobium temperatum,14
Yersinia bercovieri,15
Micromonospora auratinigra,15
Photorhabdus akhurstii,19
Brevibacillus thermoruber PM1,11
Bacillus subtilis subsp. subtilis str. BSP1,10
Acinetobacter baumannii OIFC109,14
Planomicrobium glaciei,18
Streptomyces subrutilus,17
Leptothrix mobilis,20
Chlorobium limicola,19
Clostridium disporicum,27
Gordonia malaquae,21
Staphylococcus aureus subsp. anaerobius,17
Mycoplasma sp. 'ovine/caprine serogroup 11',11
Desulfofarcimen intricatum,13
Caldanaerobacter subterraneus,18
Oceanobacillus massiliensis str. N'diop,23
Fictibacillus gelatini,16
Hypsibius dujardini,10
Enterococcus gilvus ATCC BAA-350,11
Gordonibacter pamelaeae,19
Francisella noatunensis,19
Mitsuaria chitosanitabida,15
Planococcus antarcticus,10
Escherichia coli KO11FL,14
Shewanella decolorationis,14
Promicromonospora umidemergens,12
Micromonospora krabiensis,12
Prevotella veroralis,13
Borrelia carolinensis,14
Streptosporangium amethystogenes,11
Bacillus thuringiensis Bt18247,14
Haematospirillum jordaniae,19
Ruminococcus bromii,13
Thioploca sp. 'Lake Tonle Sap',12
Pseudoalteromonas aliena,16
Streptomyces nodosus,16
Streptomyces melanosporofaciens,17
Sporosarcina luteola,23
Paracoccus marinus,11
Pediococcus inopinatus,13
Mycoplasmopsis iners,11
Clostridium botulinum BKT015925,10
Pseudoalteromonas ruthenica,30
Streptomyces griseofuscus,11
Bacillus aeolius,12
Clostridium beijerinckii NCIMB 8052,15
Streptomyces,10
Oceanobacillus caeni,16
Tetragenococcus koreensis,11
Streptomyces eurocidicus,17
Bacillus sp. ABP14,13
Neptunomonas phycophila,11
Acetobacter nitrogenifigens,10
Psychrobacter sanguinis,21
[Haemophilus] parasuis,12
Streptomyces lanatus,11
Escherichia coli DEC9D,13
Paraburkholderia sediminicola,13
Paenibacillus polymyxa SQR-21,13
Collimonas arenae,17
Desulfovibrio fairfieldensis,12
Veillonella dispar,13
Streptomyces puniciscabiei,10
Bacillus anthracis str. CDC 684,11
[Clostridium] cellulosi,15
Salmonella enterica subsp. enterica serovar Paratyphi C,15
Glutamicibacter bergerei,19
Pontibacillus chungwhensis,21
Candidatus Thiopilula aggregata,14
Sugarcane phytoplasma (uncharacterized),13
Nitrospirillum amazonense,10
Telluria mixta,13
Cedecea neteri,37
Shewanella baltica OS195,10
Gordonia amicalis,20
Streptomyces fragilis,14
Paulownia witches'-broom phytoplasma,18
Trinickia soli,13
Gracilibacillus dipsosauri,20
Buchnera aphidicola (Mollitrichosiphum tenuicorpus),10
Lactobacillus zeae,27
Clostridioides difficile CD196,10
Acinetobacter seifertii,15
Streptomyces rutgersensis,13
Clostridioides difficile ATCC 9689 = DSM 1296,12
Bacillus sp. FJAT-14266,12
Blueberry stunt phytoplasma,12
Bacillus funiculus,15
Sphingomonas psychrolutea,13
Escherichia coli DEC11E,11
Streptomyces bungoensis,20
Pseudomonas abietaniphila,13
Pseudomonas sp. S3E12,11
Streptomyces bellus,10
Xenorhabdus hominickii,18
Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775,16
Shigella flexneri K-272,10
Azorhizobium doebereinerae,12
Streptomyces geysiriensis,11
Bacillus sp. Y-01,13
Bacillus subtilis BEST7003,10
Lysinibacillus sp. YS11,11
Bacillus thuringiensis HD-789,14
Francisella tularensis subsp. novicida,26
Candidatus Zinderia insecticola,20
Bacillus chungangensis,10
Granulicatella para-adiacens,11
Gluconacetobacter azotocaptans,14
Flexispira rappini,15
Porphyromonas somerae,11
Streptococcus vestibularis,12
Reinekea aestuarii,12
Pseudomonas ficuserectae,19
Rubrivivax gelatinosus,16
Pseudomonas panacis,12
Siccationidurans antarcticus,11
Halomonas stevensii,13
Burkholderia multivorans ATCC 17616,10
Leeuwenhoekiella marinoflava,16
Shewanella psychrophila,10
Mycoplasma putrefaciens,11
Vibrio parahaemolyticus VP2007-095,14
Kitasatospora purpeofusca,13
Comamonas jiangduensis,10
Nocardiopsis flavescens,15
Helicobacter felis,16
Clostridium scatologenes,14
Geobacillus subterraneus,21
Salmonella enterica subsp. enterica serovar Bredeney,16
Peptoniphilus indolicus,12
Mesomycoplasma flocculare,14
Salmonella enterica subsp. enterica serovar Muenster,14
Rhodococcus biphenylivorans,12
Paenibacillus favisporus,20
Pseudoxanthomonas taiwanensis,12
Streptomyces albulus,27
Cronobacter sakazakii E764,12
Shigella sonnei 4822-66,11
Pseudidiomarina donghaiensis,14
Acetivibrio ethanolgignens,10
Winkia neuii,11
Peptostreptococcus stomatis,13
Psychrobacter namhaensis,13
Aeromonas sp. CU5,10
Ureaplasma urealyticum,18
Citrobacter youngae,31
Acinetobacter baumannii TG22142,12
Staphylococcus schleiferi,33
Bacillus anthracis str. A0248,11
Promicromonospora sukumoe,11
Tenacibaculum mesophilum,12
Paenibacillus terrae,31
Lactobacillus taiwanensis,10
Pantoea rwandensis,14
Yersinia enterocolitica subsp. palearctica,10
Nocardia niigatensis,11
Shewanella baltica OS223,10
Acinetobacter sp. CIP 53.82,11
Actinobacillus indolicus,13
Bacillus anthracis str. Tsiankovskii-I,10
'Prunus avium' virescence phytoplasma,11
Dickeya solani D s0432-1,14
Porphyromonas crevioricanis,14
Paenibacillus polymyxa CR1,13
Yersinia aldovae,13
Staphylococcus condimenti,25
Bacteroides plebeius,14
Brevundimonas nasdae,23
Brevibacillus laterosporus LMG 15441,12
Bacillus oceanisediminis 2691,11
Xenorhabdus budapestensis,11
Bacillus cereus B4264,14
Schaalia funkei,15
Candidatus Paraburkholderia schumannianae,10
[Clostridium] piliforme (Tyzzer's bacillus),17
Paenibacillus prosopidis,12
Candidatus Hamiltonella defensa (Bemisia tabaci),11
Aeromonas hydrophila pc104A,10
Xanthomonas citri pv. malvacearum,17
Brevibacillus laterosporus DSM 25,11
Mycoplasma mycoides subsp. capri,12
Sporolactobacillus inulinus,18
Methylomonas koyamae,10
Halomonas caseinilytica,12
Vibrio parahaemolyticus NIHCB0757,12
Bacillus sp. Y1,14
Anoxybacillus amylolyticus,10
Acinetobacter baumannii 1293320,10
Pseudoalteromonas paragorgicola,13
Acidomonas methanolica,19
Oceanobacillus sp. 143,10
Paenarthrobacter ureafaciens,17
Salmonella enterica subsp. salamae,16
Bacillus sp. X1(2014),12
Rhodococcus kroppenstedtii,13
Campylobacter helveticus,14
Leptotrichia buccalis,13
Xanthomonas campestris pv. viticola,21
Bacillus anthracis 8903-G,11
Acinetobacter baumannii 16553_9,10
Gordonia rubripertincta,16
Streptomyces griseoflavus,21
Streptomyces thermodiastaticus,10
Rhizobium leucaenae,10
Shewanella baltica OS155,10
Filifactor villosus,15
Prevotella dentalis,10
Nocardia terpenica,10
Vibrio gallicus,10
Aeromonas sp. ASNIH1,10
Bacillus thuringiensis serovar alesti,14
Bacillus velezensis NAU-B3,10
Escherichia coli DEC10C,11
Salmonella enterica subsp. enterica serovar Inverness,12
Bacillus cereus FRI-35,13
Pseudoxanthomonas indica,15
Candidatus Kryptonium thompsoni,16
Clostridium carboxidivorans,11
Kitasatospora psammotica,11
Maricaulis maris,10
Sulfitobacter litoralis,10
Bacillus toyonensis BCT-7112,12
Bacillus velezensis YAU B9601-Y2,10
Bacillus mesonae,18
Aquamicrobium defluvii,11
Salmonella enterica subsp. enterica serovar Concord,11
Clostridium sp. Marseille-P2434,12
[Clostridium] sphenoides,12
