Classification Level,Count
Salmonella enterica subsp. enterica serovar Bovismorbificans,41
Helicobacter macacae,12
Komagataeibacter sucrofermentans,13
Slackia equolifaciens,10
Sporosarcina saromensis,11
Prevotella albensis,11
Lactobacillus nagelii,10
Escherichia coli DEC11E,11
Treponema pallidum,10
Escherichia coli DEC7A,12
Geobacillus thermoparaffinivorans,22
Salmonella enterica subsp. enterica serovar Indiana,14
Bacillus velezensis NAU-B3,10
Ruminococcus lactaris,14
Aeromonas hydrophila NJ-35,10
Enterococcus faecium DO,10
Uruburuella testudinis,11
Bacillus sp. FJAT-20673,12
Clostridium novyi NT,10
Pseudarthrobacter niigatensis,12
Phaeobacter gallaeciensis,46
Mannheimia glucosida,15
Enterobacter roggenkampii,33
Edwardsiella piscicida,31
Escherichia coli DEC8A,11
Streptomyces althioticus,10
Pasteuria penetrans,11
Peptoanaerobacter stomatis,10
Gordonia paraffinivorans,12
Streptomyces griseorubiginosus,48
Micromonospora echinaurantiaca,13
Ensifer terangae,16
Grimontia hollisae,28
Actinobacillus lignieresii,11
Bacillus mycoides KBAB4,14
Planococcus plakortidis,21
Pseudoalteromonas atlantica,32
Streptomyces caeruleatus,22
endosymbiont of Nilaparvata lugens,14
Parvimonas micra,36
Aeromonas taiwanensis,13
Bacteroides massiliensis,12
Bacillus sporothermodurans,26
Enterococcus gilvus,31
Escherichia coli DEC2B,10
Bacillus cereus ATCC 4342,19
Vibrio cidicii,13
Neisseria polysaccharea,20
Burkholderia territorii,47
Massilia haematophila,13
Martelella mediterranea,11
Lactobacillus coleohominis,15
Acetobacter okinawensis,18
Bacillus sp. DM2,10
Novosphingobium panipatense,11
Nocardioides simplex,19
Muricauda aquimarina,19
Prevotella maculosa,13
Shewanella pealeana ATCC 700345,11
Acinetobacter oleivorans,33
Candidatus Arthromitus sp. SFB-mouse-Yit,10
Clostridium algidicarnis,19
Agathobaculum desmolans,14
Aeromonas hydrophila J-1,10
Shigella sonnei 4822-66,11
Streptomyces werraensis,17
Staphylococcus agnetis,27
Escherichia coli DEC11C,12
Candidatus Phytoplasma mali,43
Gluconacetobacter entanii,11
Streptomyces sporoverrucosus,13
Streptococcus ratti,10
Pseudoalteromonas marina,37
Pseudomonas vranovensis,18
Lactobacillus delbrueckii subsp. indicus,13
Paenibacillus mucilaginosus K02,14
Brevibacillus brevis X23,14
Arthrobacter luteolus,12
Serratia ficaria,20
Acetobacter ascendens,19
Anaerococcus tetradius,14
[Clostridium] xylanolyticum,16
Anaerotignum lactatifermentans,13
Bacillus haikouensis,10
Streptococcus agalactiae serogroup III,14
Limnobacter thiooxidans,20
Prevotella amnii,11
Nocardia pseudobrasiliensis,14
Inquilinus limosus,19
Paenibacillus naphthalenovorans,20
Escherichia coli B94,13
Ureaplasma urealyticum,18
Acinetobacter sp. CIP 53.82,11
Pseudomonas deceptionensis,19
Bacillus cereus 03BB102,28
Burkholderia contaminans,45
Tenacibaculum mesophilum,12
Variovorax boronicumulans,26
Streptomyces nojiriensis,14
Yersinia aleksiciae,23
Escherichia coli DEC6E,13
Amycolatopsis orientalis,22
Nocardiopsis salina,22
Loktanella salsilacus,22
Halobacillus mangrovi,28
Salmonella enterica subsp. enterica serovar Agona,29
Tetragenococcus muriaticus,18
Enterococcus faecium ATCC 8459,11
Lactobacillus kefiranofaciens subsp. kefirgranum,47
Pseudomonas mandelii JR-1,10
Micrococcus terreus,10
Clostridium acetobutylicum DSM 1731,11
Streptococcus peroris,12
Rodentibacter pneumotropicus,33
Aliivibrio fischeri ES114,13
Clostridium butyricum E4 str. BoNT E BL5262,12
[Clostridium] algidixylanolyticum,29
Bacillus subtilis subsp. subtilis str. JH642,10
Pseudovibrio sp. JE062,13
Brevibacillus panacihumi W25,11
Streptomyces atrovirens,27
Ensifer sesbaniae,11
Paenibacillus sp. IHBB 10380,13
Bacillus thuringiensis HD-771,12
Vibrio jasicida,15
Campylobacter rectus,24
Kytococcus sedentarius,29
Streptomyces antibioticus,31
Corallococcus macrosporus,34
Halomonas caseinilytica,12
Streptomyces kanamyceticus,15
Pseudomonas abietaniphila,13
Clostridium cadaveris,11
Geobacillus sp. 12AMOR1,10
Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012,10
Paraburkholderia sabiae,14
Gluconobacter albidus,17
Pseudoxanthomonas mexicana,45
Streptosporangium vulgare,12
Rhizobium leucaenae,10
Streptococcus gallolyticus subsp. macedonicus,69
Borrelia miyamotoi,42
Clostridium sp. KNHs214,10
Escherichia coli O6:H16,28
Erysipelatoclostridium ramosum,15
Bacillus sp. 72,13
Rhodococcus cercidiphylli,18
Actinobacillus equuli,13
Salmonella enterica subsp. enterica serovar Havana,10
Clostridium acetobutylicum,92
Aeromonas rivipollensis,14
Paenibacillus tylopili,12
Oerskovia paurometabola,13
Idiomarina baltica OS145,12
Pseudoxanthomonas japonensis,11
Planomicrobium chinense,23
Pseudomonas helmanticensis,25
Pseudomonas kilonensis,26
Pannonibacter phragmitetus,43
Clostridium perfringens B str. ATCC 3626,14
Ruegeria lacuscaerulensis,13
Prosthecochloris aestuarii,13
Escherichia coli DEC1A,13
Escherichia coli DEC11D,14
Janibacter anophelis,15
Rhodoblastus acidophilus,12
Streptococcus vestibularis,12
Escherichia coli DEC6B,13
Calothrix sp. PCC 7103,18
Streptomyces qaidamensis,13
Virgibacillus marismortui,34
Vibrio celticus,18
Clostridium bornimense,11
Streptomyces thermogriseus,24
Bacteroides fluxus,10
Bacillus alkalitelluris,29
Candidatus Rickettsiella viridis,14
Kingella negevensis,21
Campylobacter concisus,48
Rothia amarae,11
Peptostreptococcus russellii,12
Citrobacter pasteurii,10
Prevotella micans,12
Brevundimonas alba,17
Streptomyces spinoverrucosus,11
Paraprevotella clara,10
Bacillus aeolius,12
Escherichia coli DEC3D,11
Acinetobacter bereziniae,30
Salicola marasensis,17
[Pantoea] cedenensis,20
Deinococcus radiodurans,14
Pseudomonas pachastrellae,23
Bacillus sp. SJ-10,10
Lactobacillus animalis,22
Psychrobacter sanguinis,21
Rhizobium multihospitium,24
Enterococcus faecalis V583,10
Vibrio pomeroyi,15
Streptomyces humidus,21
Acinetobacter baumannii 1293320,10
Micromonospora oryzae,10
Sphingobium xenophagum,16
Rhizobium anhuiense,11
Bacillus sp. YP1,11
Micromonospora terminaliae,10
Bacillus novalis,19
Sphingobium chungbukense,15
Bacteroides coprocola,22
Streptomyces caelestis,17
Dietzia timorensis,15
Enterobacter cloacae subsp. dissolvens,55
Serratia quinivorans,19
Candidatus Protochlamydia naegleriophila,13
Actinobacillus equuli subsp. haemolyticus,14
Butyrivibrio crossotus,10
Faecalitalea cylindroides,17
Candidatus Mycoplasma haemovis,20
Borrelia duttonii,17
Cronobacter universalis NCTC 9529,10
Shigella boydii 4444-74,12
Acinetobacter baumannii 42057_6,11
Pseudidiomarina marina,26
Pseudomonas lutea,16
Escherichia coli DEC5B,10
Paenibacillus physcomitrellae,10
Psychrobacter marincola,17
Kitasatospora sp. MMS16-BH015,11
Arcobacter lanthieri,22
Romboutsia hominis,17
Bacillus sinesaloumensis,14
Fictibacillus rigui,12
Mycoplasma haemocanis,17
Acinetobacter baumannii 1426993,11
Mastigocladus laminosus,13
Schaalia georgiae,11
Erwinia aphidicola,15
Sphingomonas leidyi,15
Streptococcus gallolyticus subsp. pasteurianus,64
Pseudomonas savastanoi pv. savastanoi,17
Bacillus anthracis 8903-G,11
Aquamicrobium defluvii,11
'Vaccinium corymbosum' phytoplasma,13
Eisenbergiella tayi,14
Salinibacter ruber,31
Halolactibacillus miurensis,11
Leifsonia xyli,24
Amycolatopsis thermalba,14
Kurthia zopfii,10
Shigella flexneri K-1770,11
Peptostreptococcus stomatis,13
Streptomyces flavofungini,13
Streptomyces rishiriensis,23
Clostridium chauvoei,34
Oceanobacillus senegalensis,20
Streptomyces coeruleorubidus,14
Bacillus sp. FJAT-22058,14
Sphingomonas yabuuchiae,16
Paenibacillus sp. FSL P4-0081,10
Micromonospora echinospora,48
Xanthomonas axonopodis pv. phaseoli,26
Azorhizobium doebereinerae,12
Bacillus litoralis,26
Candidatus Paraburkholderia hispidae,10
Paenibacillus sp. Mc5Re-14,14
Enterococcus casseliflavus EC20,10
Paenibacillus larvae subsp. larvae DSM 25430,16
Nonomuraea kuesteri,16
Streptomyces spiroverticillatus,28
Dickeya solani D s0432-1,14
Clostridium scatologenes,14
Alteromonas mediterranea,30
Buttiauxella agrestis,14
Halomonas utahensis,12
Nocardia elegans,10
Chromohalobacter japonicus,11
Pseudomonas sp. 24 R 17,10
Escherichia coli DEC7C,11
Anabaena cylindrica PCC 7122,13
Ochrobactrum ciceri,12
Leptospira weilii,13
Lysobacter capsici,21
Lactobacillus otakiensis,12
Capnocytophaga ochracea,27
Bacillus ginsengihumi,24
Pseudomonas palleroniana,24
Prevotella salivae,13
Enterococcus durans ATCC 6056,12
Olleya marilimosa,12
Pantoea cypripedii,26
Leuconostoc gelidum,23
Turicibacter sp. H121,12
Streptococcus massiliensis,11
Pseudoxanthomonas taiwanensis,12
Lactobacillus dextrinicus,12
Oceanobacillus oncorhynchi,32
Photorhabdus temperata,39
Rahnella aquatilis CIP 78.65 = ATCC 33071,10
Bacillus paramycoides,19
Tenacibaculum ovolyticum,11
Pseudovibrio denitrificans,30
Vibrio parahaemolyticus O1:Kuk str. FDA_R31,12
[Pasteurella] aerogenes,20
Lactobacillus saniviri,10
Yersinia pestis Antiqua,14
Caulobacter vibrioides,27
Bacillus albus,12
Clostridioides difficile ATCC 9689 = DSM 1296,12
Campylobacter pinnipediorum,11
Neorickettsia sennetsu,10
Pseudomonas,10
Clostridium frigidicarnis,12
Bacillus aestuarii,13
Stenotrophomonas chelatiphaga,24
Paenibacillus cookii,18
Salmonella enterica subsp. enterica serovar Albany,13
Paenibacillus campinasensis,14
Mesorhizobium mediterraneum,50
Glutamicibacter arilaitensis,65
Deinococcus actinosclerus,10
Roseovarius nubinhibens,10
Clostridioides difficile M68,11
[Bacillus] caldolyticus,14
Bacillus subtilis subsp. stercoris,14
Bacillus thuringiensis DAR 81934,10
Salmonella enterica subsp. enterica serovar Muenster,14
Lactobacillus micheneri,15
Gracilibacillus saliphilus,10
Capnocytophaga cynodegmi,14
Bosea massiliensis,10
Nocardia rhamnosiphila,22
Escherichia coli DEC5E,13
Bradyrhizobium cytisi,10
Paracoccus alcaliphilus,16
Actinomadura bangladeshensis,13
Nocardia arthritidis,10
Candidatus Phytoplasma convolvuli,10
Streptomyces koyangensis,25
Thiothrix eikelboomii,10
Sinomonas atrocyanea,26
Komagataeibacter nataicola,10
Roseburia faecis,21
Salmonella enterica subsp. salamae,16
Rothia kristinae,41
Bacteroides nordii,13
Streptomyces carpaticus,21
Enterobacter sp. 638,12
Brachyspira hampsonii,15
Robinsoniella peoriensis,19
Yersinia pseudotuberculosis YPIII,14
Viridibacillus arenosi,24
Bacillus thuringiensis HD-789,14
Hungatella hathewayi,21
[Haemophilus] parasuis,12
Comamonas koreensis,12
Mitsuaria chitosanitabida,15
Basfia succiniciproducens,28
Streptococcus troglodytae,11
Halomonas alimentaria,10
Neorickettsia risticii (Potomac horse fever agent),20
Streptococcus pneumoniae CDC0288-04,10
Paenibacillus polymyxa M1,14
Tenacibaculum soleae,15
Cystobacter fuscus,16
Aliivibrio salmonicida LFI1238,12
Pseudomonas brassicacearum subsp. neoaurantiaca,14
Leptospira interrogans serovar Copenhageni,10
Ignatzschineria larvae,10
Listonella pelagia,14
Brachyspira aalborgi,34
Oceanobacillus sp. 143,10
Shigella flexneri 4c,21
Paenibacillus macerans,25
Streptomyces griseoflavus,21
Streptomyces hirsutus,10
Hylemonella gracilis,19
Halomonas boliviensis,30
Romboutsia ilealis,15
Bacteroides oleiciplenus,10
Xanthomonas campestris pv. viticola,21
Shewanella sp. MR-7,10
Wautersiella falsenii,16
Bacillus mesonae,18
Staphylococcus schleiferi,33
Coptotermes gestroi,18
Agromyces mediolanus,24
Rhizobium daejeonense,19
Atopobium minutum,20
Acinetobacter baumannii LAC-4,12
Streptococcus pyogenes MGAS2111,14
Capnocytophaga granulosa,19
Streptomyces griseoluteus,10
Actinomyces oricola,10
Advenella kashmirensis,17
Shewanella sediminis HAW-EB3,12
Moraxella lincolnii,12
Chickpea phyllody phytoplasma,18
Spirochaetaceae,11
Xanthomonas translucens,34
Pseudomonas sp. S3E12,11
Tsukamurella pseudospumae,17
Bacillus filamentosus,33
Lysinibacillus varians,16
Bacillus thuringiensis serovar israelensis,24
Vibrio gallicus,10
Vibrio casei,11
Escherichia coli DEC4E,12
Acinetobacter baumannii 1058283,11
Treponema sp. oral taxon 251,10
Haemophilus paraphrohaemolyticus,11
Bacillus sp. FJAT-21352,15
Halomonas huangheensis,14
Ochrobactrum cytisi,26
Streptomyces roseochromogenus,11
Streptomyces xanthophaeus,25
Staphylococcus hyicus,16
Mesorhizobium metallidurans,22
Mycoplasmopsis iners,11
Streptomyces fimbriatus,13
Salmonella enterica subsp. enterica serovar Bredeney,16
Bacillus thuringiensis HD1002,13
Streptomyces laurentii,16
Rickettsia monacensis,14
Candidatus Vidania fulgoroideae,12
Sporosarcina psychrophila,25
Capnocytophaga gingivalis,19
Photorhabdus kayaii,12
Bacillus sp. FJAT-21351,13
Saccharomyces cerevisiae (baker's yeast),10
Komagataeibacter saccharivorans,19
Rhodovulum sulfidophilum,33
Citricoccus alkalitolerans,10
Brachyspira hampsonii bv. I,13
Candidatus Ovatusbacter abovo,12
Paenibacillus riograndensis SBR5,10
Kluyvera georgiana,30
Prevotella histicola,16
Halarcobacter bivalviorum,10
Gordonia alkanivorans,27
Peptoniphilus asaccharolyticus,17
Blastochloris viridis,27
Olsenella uli,11
Bacillus acidiceler,41
Chromohalobacter beijerinckii,10
Oerskovia turbata,13
Erwinia toletana,16
Paenibacillus polymyxa SQR-21,13
Tropheryma whipplei,15
Brevibacillus laterosporus DSM 25,11
Slackia piriformis,10
Acinetobacter baumannii TG20277,11
Ornithinibacillus bavariensis,15
Ureibacillus suwonensis,16
Leptospirillum ferrooxidans,32
Averyella dalhousiensis,14
Burkholderia pseudomallei HBPUB10303a,12
Trueperella abortisuis,10
Loripes lucinalis gill symbiont,12
Pseudomonas soli,11
Pseudobutyrivibrio ruminis,13
Lactobacillus harbinensis,27
Virgibacillus proomii,22
Vibrio litoralis,18
Candidatus Erwinia dacicola,17
Mycoplasmopsis anatis,12
Dietzia cinnamea,14
Shewanella sp. Pdp11,10
Acinetobacter towneri,12
Citrobacter gillenii,32
Bacillus sp. IHB B 7164,15
Clostridioides difficile CD196,10
Sulfitobacter pontiacus,27
Clostridium perfringens str. 13,10
Sphingomonas agrestis,14
Asaia lannensis,16
Parabacteroides goldsteinii,16
Enterococcus pseudoavium,20
Ochrobactrum pseudintermedium,22
Trabulsiella odontotermitis,27
Acinetobacter baumannii TG27411,11
Prevotella denticola,33
Streptomyces viridifaciens,11
Butyricicoccus pullicaecorum,12
Deinococcus geothermalis,10
Klebsiella quasivariicola,11
Amycolatopsis regifaucium,11
Marinobacter adhaerens,14
Vibrio parahaemolyticus VP-NY4,12
Campylobacter fetus subsp. venerealis,12
Risungbinella massiliensis,10
Collinsella stercoris,21
Halobacillus halophilus,18
Paraburkholderia tuberum,25
Streptomyces puniciscabiei,10
Thalassobacillus devorans,31
Shewanella decolorationis,14
'Prunus avium' virescence phytoplasma,11
Coprococcus eutactus,14
Azospirillum oryzae,18
Selenomonas dianae,12
Brevundimonas vesicularis,70
Fictibacillus arsenicus,23
Candidatus Curculioniphilus endosymbiont of Curculio sikkimensis,16
Luteimonas mephitis,13
Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046,13
Bacillus lehensis,11
Variovorax ginsengisoli,16
[Bacillus] clarkii,13
Streptomyces sp. MJM8645,13
'Homalodisca Liturata' phytoplasma,15
Bacillus sp. HBCD-sjtu,13
Halomonas taeanensis,12
Pseudoalteromonas viridis,10
Paenibacillus durus ATCC 35681,10
Pseudomonas mucidolens,15
Rhizobium lusitanum,21
Raoultella ornithinolytica 2-156-04_S1_C1,10
Sphingopyxis terrae,13
Methyloversatilis universalis,10
Delftia lacustris,39
Enterococcus hirae ATCC 9790,13
Brevibacillus thermoruber,42
Clostridium beijerinckii NRRL B-598,16
Streptomyces bellus,10
Vibrio tubiashii ATCC 19109,11
Sporosarcina koreensis,17
Xanthomonas oryzae pv. oryzicola,20
Candidatus Trichorickettsia mobilis,10
Asaia krungthepensis,18
Acinetobacter variabilis,14
Xanthomonas arboricola pv. pruni,26
Metamycoplasma orale,14
Anoxybacillus rupiensis,21
Clostridium pasteurianum,33
[Ruminococcus] torques,19
Clostridium perfringens D str. JGS1721,16
Bacteroides coprophilus,11
Xenorhabdus hominickii,18
Bacillus korlensis,17
Lactobacillus agilis,44
Actinomyces israelii,13
Dialister pneumosintes,20
Kitasatospora cinereorecta,10
Marinobacter salarius,10
Candidatus Nitrosoarchaeum limnia BG20,19
Pontibacter korlensis,14
Clostridium autoethanogenum DSM 10061,19
Prevotella buccalis,12
Erwinia mallotivora,27
Streptomyces rutgersensis,13
Aquitalea magnusonii,24
Pantoea endophytica,10
Bacillus thuringiensis serovar coreanensis,15
Acinetobacter baumannii 1457504,10
Alicyclobacillus cycloheptanicus,16
Escherichia coli 8-415-05_S3_C1,10
Pseudomonas alcaliphila,29
Clostridium cellulovorans 743B,10
Geobacillus thermodenitrificans NG80-2,10
Candidatus Marithioploca araucae,11
Nesterenkonia aethiopica,16
Oligella ureolytica,10
Nocardia soli,12
Sporosarcina pasteurii,29
Xenorhabdus poinarii,22
Rickettsia slovaca,10
Lactobacillus delbrueckii subsp. sunkii,15
Bacillus anthracis str. SVA11,10
Bacillus cereus F837/76,12
Bacillus sp. 1NLA3E,13
Xanthomonas fragariae,13
Wohlfahrtiimonas chitiniclastica,20
Bordetella trematum,18
Paenibacillus mucilaginosus 3016,14
Sulfobacillus acidophilus,19
Stenotrophomonas koreensis,10
Vibrio cyclitrophicus FF75,16
Anaerococcus prevotii,16
Bacillus butanolivorans,16
Treponema sp. oral taxon 228,10
Bacillus subtilis subsp. spizizenii TU-B-10,10
Vibrio parahaemolyticus VP2007-095,14
Mycoplasmopsis fermentans,12
Borrelia americana,10
Burkholderia lata,31
Vibrio parahaemolyticus O1:K33 str. CDC_K4557,11
Streptococcus porcinus,33
Escherichia coli DEC15E,11
Desulfotomaculum nigrificans,15
Photorhabdus asymbiotica,22
Rhodothermus marinus,26
Bacillus thermocopriae,10
Acinetobacter nectaris,18
Listeria monocytogenes ATCC 19117,13
Clostridium sp. LF2,16
Porphyromonas gulae,27
Paenibacillus sp. JDR-2,12
Triticum aestivum (bread wheat),29
Sugarcane phytoplasma (uncharacterized),13
Pseudomonas amygdali pv. morsprunorum,20
Halobacillus kuroshimensis,19
Streptomyces griseochromogenes,10
Pseudoalteromonas spongiae,19
Escherichia coli W,14
Lentimicrobium saccharophilum,10
Pseudomonas amygdali pv. lachrymans,21
Paracoccus carotinifaciens,17
Plantibacter flavus,23
Acinetobacter baumannii TG27379,10
Prochlorococcus marinus,13
Arcobacter thereius,10
Paeniglutamicibacter antarcticus,10
Actinobacillus porcinus,19
Clavibacter sepedonicus,12
Sphingomonas mali,10
Actinobacillus porcitonsillarum,20
Bacillus zhangzhouensis,27
Clostridium putrefaciens,12
Candidatus Microthrix parvicella,19
Paenibacillus validus,17
Streptomyces lateritius,13
Kitasatospora mediocidica KCTC 9733,10
Streptomyces subrutilus,17
Yersinia pestis Angola,14
'Rosa alba' phyllody phytoplasma,10
Kurthia huakuii LAM0618,12
Salmonella enterica subsp. enterica serovar Litchfield,13
Erythrobacter aquimaris,16
Nocardia jiangxiensis,10
Yersinia pseudotuberculosis PB1/+,14
Escherichia coli DEC3F,14
Collimonas fungivorans,32
Bacillus pichinotyi,16
Chryseomicrobium imtechense,12
Salmonella enterica subsp. enterica serovar Inverness,12
Amycolatopsis australiensis,11
Vibrio aestuarianus,20
Escherichia coli DEC3C,11
Actinobacillus suis,15
Geobacillus sp. GHH01,10
Clostridium gasigenes,11
Halomonas alkaliantarctica,13
Micromonospora siamensis,13
Legionella pneumophila subsp. fraseri,31
methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),12
Prevotella loescheii,14
Pseudomonas panacis,12
Vibrio crassostreae 9CS106,16
Candidatus Stammerula tephritidis,14
Janibacter terrae,11
Aeromonas veronii AER39,11
Porphyromonas somerae,11
Francisella noatunensis subsp. orientalis,20
Helicobacter canis,19
Psychrobacter piscatorii,11
Bacillus sp. Y-01,13
Myroides phaeus,12
Candidatus Neoehrlichia mikurensis,37
Enterococcus dispar,11
Halothiobacillus neapolitanus,16
[Actinobacillus] rossii,25
Bacillus cereus FRI-35,13
Blautia glucerasea,12
Lysinibacillus sphaericus C3-41,10
Bradyrhizobium diazoefficiens,13
Pseudomonas taetrolens,18
Acetobacter orleanensis,14
Hyphomonas neptunium,11
Bacillus cereus NC7401,14
Salinivibrio kushneri,14
Acetobacter senegalensis,15
Bacillus thuringiensis serovar indiana,14
Lachnospira multipara,10
Lactobacillus koreensis,16
Bacillus sp. FJAT-18017,10
Pseudomonas zhaodongensis,15
Bosea thiooxidans,22
Bacteroides cellulosilyticus,14
Acidovorax oryzae,12
Acidaminococcus intestini,26
Gleimia europaea,10
Acidibacillus ferrooxidans,10
Bacillus oceanisediminis 2691,11
Paenibacillus chibensis,10
Pseudomonas syringae pv. maculicola,10
Dinobryon sp. FU22KAK,10
Neorhizobium huautlense,31
Jeotgalibacillus campisalis,18
Escherichia marmotae,18
Weissella soli,12
Acidaminococcus fermentans,16
Mycoplasmopsis agalactiae,32
Bacillus sp. OV166,20
Actinomyces radicidentis,20
Salmonella enterica subsp. enterica serovar Berta,13
Streptomyces sp. TLI_053,11
Streptomyces glaucescens,17
Psychromonas ingrahamii 37,11
Burkholderia pseudomallei 406e,12
Paenibacillus polymyxa CR1,13
Paenibacillus curdlanolyticus YK9,10
Lactobacillus plantarum subsp. argentoratensis,11
Bacteroides finegoldii,12
Peptoniphilus indolicus,12
Micromonospora krabiensis,12
Streptomyces thermovulgaris,14
Brachyspira pulli,16
Rhodococcus kroppenstedtii,13
Gluconobacter thailandicus,10
Pseudomonas ficuserectae,19
Rhizobium helanshanense,11
Nitrobacter winogradskyi,16
Acinetobacter wuhouensis,14
Xenophilus aerolatus,11
Parabacteroides gordonii,11
Geobacillus genomosp. 3,10
Caballeronia zhejiangensis,15
Cardinium endosymbiont of Bemisia tabaci,10
Aeromonas eucrenophila,10
Alistipes shahii,11
Paenibacillus sp. DCT19,11
Pseudoramibacter alactolyticus,13
Escherichia coli DEC2D,10
Kocuria carniphila,20
Colwellia sp. MT41,10
Prevotella bergensis,12
Acinetobacter baumannii 470922,13
Pseudomonas borbori,13
Escherichia coli DEC12C,11
Micrococcus aloeverae,41
Rhodococcus biphenylivorans,12
Rhodococcus koreensis,23
Brevundimonas naejangsanensis,16
Pseudomonas cannabina,13
Pantoea brenneri,20
Achromobacter ruhlandii,23
Lysinibacillus sp. YS11,11
Vibrio cholerae 2740-80,12
Pseudomonas arsenicoxydans,19
Herbaspirillum rubrisubalbicans,11
Pseudomonas guariconensis,16
Olsenella umbonata,11
Pseudoalteromonas sp. S8-8,10
Aeromonas sp. ASNIH1,10
Pseudoalteromonas sp. NC201,10
Clostridioides difficile BI1,12
Bacillus virus SPbeta,20
Sphingomonas phyllosphaerae,10
Microbulbifer agarilyticus,11
[Clostridium] saccharolyticum,17
Bacillus megaterium DSM 319,11
Klebsiella pneumoniae subsp. pneumoniae MGH 78578,16
Lactobacillus delbrueckii subsp. lactis DSM 20072,22
Cellulomonas cellasea,12
Mycoplasmopsis bovigenitalium,15
Ferrimonas marina,12
Salmonella enterica subsp. enterica serovar Virchow,10
Bacteroides stercoris,11
Streptomyces pseudogriseolus,32
Salimicrobium jeotgali,10
Shigella flexneri K-671,10
Escherichia coli DEC1D,10
Lactobacillus pantheris,23
Leeuwenhoekiella palythoae,12
Bacillus sp. JS,10
Listeria ivanovii subsp. ivanovii PAM 55,11
Paenibacillus anaericanus,11
Acinetobacter seifertii,15
Brevibacillus brevis NBRC 100599,15
Streptomyces resistomycificus,15
Mesorhizobium qingshengii,16
Mannheimia ruminalis,16
Paenibacillus beijingensis,10
Escherichia coli B7-2,10
Brevibacillus centrosporus,19
Butyrivibrio hungatei,12
Halolactibacillus halophilus,12
Natronobacillus azotifigens,11
Aeromonas hydrophila AL09-71,10
Erysipelothrix tonsillarum,13
Microbacter margulisiae,10
Escherichia coli DEC2E,11
Nodularia spumigena,29
Bacillus amyloliquefaciens IT-45,10
Streptomyces vinaceusdrappus,12
Rubrivivax gelatinosus,16
Enterobacter bugandensis,17
Vibrio gazogenes,11
Roseburia inulinivorans,13
Bilophila wadsworthia,16
Sanguibacter keddieii,11
Escherichia coli DEC10C,11
Bacteroides plebeius,14
Clostridium carboxidivorans P7,15
Leptospira biflexa,11
Burkholderia kirstenboschensis,14
Rhodococcus erythropolis PR4,12
Schaalia funkei,15
Bacillus phage lambda Ba02,11
Winkia neuii,11
Acinetobacter venetianus RAG-1 = CIP 110063,15
Borrelia persica,14
Hyphomicrobium facile,23
Aeromonas salmonicida subsp. pectinolytica 34mel,11
Bacillus subtilis subsp. natto,14
Paraburkholderia xenovorans,13
Pantoea septica,22
Lactobacillus lindneri,20
Nocardia veterana,14
Streptococcus ferus,11
Gluconacetobacter sacchari,14
Escherichia coli O127:H6,14
Bacillus oryzaecorticis,23
Oceanobacillus caeni,16
Clostridium sp. DL-VIII,13
Enterobacter sp. R4-368,10
Acinetobacter baumannii TG22194,10
Kitasatospora azatica KCTC 9699,10
Buttiauxella noackiae,14
Sphingopyxis ginsengisoli,10
Clostridium fallax,12
Streptomyces tauricus,19
Caulobacter henricii,20
Arthrobacter ginsengisoli,14
Xylophilus ampelinus,13
Lonsdalea populi,10
Escherichia coli UMEA 3230-1,10
Acidithiobacillus albertensis,16
Veillonella seminalis,10
Glutamicibacter creatinolyticus,11
Candidatus Phytoplasma prunorum,18
Caldicellulosiruptor bescii,13
Bacillus amyloliquefaciens DSM 7,10
[Clostridium] indolis,12
Selenomonas flueggei,10
Bacillus velezensis CAU B946,10
Pseudoclavibacter bifida,12
Clostridium butyricum 5521,13
Acinetobacter baumannii Naval-83,10
Sphingomonas mucosissima,16
Bacillus subtilis PY79,10
Shewanella japonica,16
Bacillus anthracis 9080-G,11
Erythrobacter flavus,18
Halomonas hamiltonii,15
Escherichia coli DEC3A,11
Herbaspirillum chlorophenolicum,12
Acinetobacter baumannii OIFC109,14
Staphylococcus pettenkoferi,17
Parabacteroides merdae CL03T12C32,10
Embleya scabrispora,22
Burkholderia sp. symbiont of Dicranocephalus lateralis,27
Trichococcus pasteurii,19
Streptomyces labedae,11
Kosakonia sacchari,36
Halomonas stevensii,13
Amphritea atlantica,11
Aeromonas veronii B565,10
Bacillus thuringiensis BMB171,14
Vagococcus teuberi,12
Kluyvera cryocrescens,32
Streptomyces luteogriseus,11
Leeuwenhoekiella marinoflava,16
Staphylococcus aureus subsp. aureus str. Newman,10
Pseudomonas syringae pv. coriandricola,16
Listeria welshimeri,22
Acinetobacter baumannii 458282,10
Bacteroides dorei CL02T12C06,10
Lysobacter gummosus,17
Lysobacter enzymogenes,25
Leptotrichia hofstadii,13
Acidiphilium cryptum,10
Salimicrobium luteum,16
'Cocos nucifera' phytoplasma,11
Psychrobacter arcticus,12
Staphylococcus stepanovicii,13
Oceanobacillus sp. 160,10
Lactococcus lactis subsp. lactis bv. diacetylactis,12
Paenibacillus sp. FSL R7-0331,10
[Clostridium] citroniae,13
Paenibacillus stellifer,22
Acidithiobacillus ferriphilus,14
Cosenzaea myxofaciens,10
